sim_id,true_scaipw_rd,true_scaipw_se,true_sctmle_rd,true_sctmle_se,main_scaipw_rd,main_scaipw_se,main_sctmle_rd,main_sctmle_se
232,-0.08472732104765603,0.020320483239528127,-0.07605549146407056,0.02087175818026607,-0.1049922506545793,0.0281202734346776,-0.094341384084034,0.0275115607987651
233,-0.1268144843291706,0.020890988533192066,-0.12992741558284418,0.020317614984840814,-0.14878568896207958,0.021521872417685713,-0.14767423568587548,0.018295082575979605
234,-0.125604243386343,0.02324528458149269,-0.12783417350206497,0.0197497270484755,-0.13361560652687474,0.03350636753761922,-0.14027990484570016,0.027708261662185273
235,-0.16851034843999668,0.01856512319161582,-0.1620374859316122,0.018220971252189824,-0.1565785323220838,0.018237590388275424,-0.16038788883866906,0.0183939328777301
236,-0.08064820936292481,0.021029873318307506,-0.07640981336740545,0.020880908337047706,-0.09826747589515948,0.020235442703263558,-0.09742322952901547,0.01762869454114119
237,-0.12558021511698264,0.01919827939220068,-0.12336094853100144,0.01908878746235255,-0.08442603496994233,0.03283941535426266,-0.12454491910426929,0.026355112679375733
238,-0.09760605023864165,0.02053925400131847,-0.09912439879003712,0.020044018249322837,-0.06780260636528154,0.03774342909100504,-0.11718724755590752,0.028890061943425745
239,-0.07114663338285408,0.021574704647943747,-0.06648647603097314,0.02136530888182336,-0.025871477682649895,0.035504841566346555,-0.08408889394857101,0.025845556868802657
240,-0.06553377834720885,0.02743614540956146,-0.06948502447437598,0.026368081314169924,-0.07969276881373892,0.030575847064275886,-0.0884430183156104,0.032966675149619123
241,-0.09588146337587136,0.03107721187309592,-0.10176054537087237,0.02347686307600097,-0.06869874402888501,0.06409791857338293,-0.11642548323135248,0.05746945143139481
242,-0.06563205403948913,0.023860188525409956,-0.06396637024770696,0.022270283923200216,-0.09632652147006396,0.025160110054044876,-0.09416994097568822,0.023759018023780127
243,-0.10564218302209183,0.02050335051995994,-0.09836238746962382,0.01978874867255937,-0.07731704068866774,0.03811836698083582,-0.10909617859077203,0.03336218286336252
244,-0.1016842429277705,0.02604877121632189,-0.0705314957004004,0.020277055543311013,-0.09106134426032395,0.027764738582381706,-0.09472855572216902,0.027269466737142915
245,-0.1265364069452053,0.020293964354503025,-0.11615329916396407,0.027011618134671147,-0.13231083485427747,0.01937413630348275,-0.12664017137474726,0.01938253970306121
246,-0.07340737737883893,0.021586696260367428,-0.06914108329393603,0.020758284123801082,-0.10954038744890443,0.0186552677199912,-0.10510875927745152,0.018406723341629905
247,-0.0804491165636071,0.02065105364277016,-0.07858715648389998,0.02134502740126361,-0.13096450151272898,0.04256184006623009,-0.11820951483614098,0.041513717099309996
248,-0.11767132231298841,0.023245224639260244,-0.11866898677448455,0.02354427660095494,-0.15662367351697412,0.033359248479159206,-0.12829353268223007,0.029067805080912175
249,-0.09825716975023735,0.01884653939521799,-0.09882227514783426,0.018433318130828776,-0.07642955448874138,0.02370951259756949,-0.09063512891828474,0.018393387037754533
250,-0.07864106421463561,0.025492992570463415,-0.07218830265936575,0.024991212459319623,-0.11817026994286951,0.020330328540470587,-0.11847021255831103,0.019704815493510237
251,-0.09145872433046304,0.03764397907282439,-0.11379371987721631,0.0307800445783211,-0.05496059924754888,0.05100398954523526,-0.1254440707573647,0.04421921628434768
252,-0.1120710101142886,0.032106636827582746,-0.12113807999239143,0.03171003518970574,-0.19423648865405999,0.02915643540493395,-0.14571782478142928,0.0187674050816662
